year,rank,title,artist,lyrics_raw,lyrics_url,lyrics_clean,lines,tokens,vader,fk_grade,ttr,repetition_ratio,compressibility,is_top5
1996,15,"Follow You Down"" / ""Til I Hear It from You",Gin Blossoms,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1996,16,Sittin' Up in My Room,Brandy,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1996,17,"How Do U Want It"" / ""California Love",2Pac featuring K-Ci and JoJo / 2Pac featuring Dr. Dre and Roger Troutman,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1996,18,It's All Coming Back to Me Now,Celine Dion,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1996,19,Change the World,Eric Clapton,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1996,20,Hey Lover,LL Cool J featuring Boyz II Men,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1996,21,Loungin,LL Cool J,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1996,22,Insensitive,Jann Arden,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1996,23,Be My Lover,La Bouche,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1996,24,Name,Goo Goo Dolls,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1996,25,Who Will Save Your Soul,Jewel,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1996,26,Where Do You Go,No Mercy,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1996,27,I Can't Sleep Baby (If I),R. Kelly,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1996,28,Counting Blue Cars,Dishwalla,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1996,29,"You Learn"" / ""You Oughta Know",Alanis Morissette,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1996,30,One of Us,Joan Osborne,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1996,31,Wonder,Natalie Merchant,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1996,32,Not Gon' Cry,Mary J. Blige,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1996,33,Gangsta's Paradise,Coolio featuring L.V.,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1996,34,Only You,112 featuring The Notorious B.I.G.,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1996,35,Down Low (Nobody Has to Know),R. Kelly featuring Ronald Isley,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1996,36,You're the One,SWV,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1996,37,Sweet Dreams,La Bouche,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1996,38,"Before You Walk Out of My Life"" / ""Like This and Like That",Monica,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1996,39,Breakfast at Tiffany's,Deep Blue Something,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1996,40,"1, 2, 3, 4 (Sumpin' New)",Coolio,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1996,41,The World I Know,Collective Soul,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1996,42,No Diggity,Blackstreet featuring Dr. Dre,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1996,43,Anything,3T,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1996,44,1979,The Smashing Pumpkins,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1996,45,Diggin' on You,TLC,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1996,46,"Why I Love You So Much"" / ""Ain't Nobody",Monica,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1996,47,Kissin' You,Total,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1996,48,Count on Me,Whitney Houston and CeCe Winans,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1996,49,Fantasy,Mariah Carey,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1996,50,Time,Hootie & the Blowfish,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1996,51,You'll See,Madonna,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1996,52,Last Night,Az Yet,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1996,53,Mouth,Merril Bainbridge,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1996,54,"The Earth, the Sun, the Rain",Color Me Badd,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1996,55,All the Things (Your Man Won't Do),Joe,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1996,56,Wonderwall,Oasis,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1996,57,"Woo Hah!! Got You All in Check"" / ""Everything Remains Raw",Busta Rhymes,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1996,58,Tell Me,Groove Theory,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1996,59,Elevators (Me & You),Outkast,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1996,60,Hook,Blues Traveler,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1996,61,Doin' It,LL Cool J,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1996,62,Fastlove,George Michael,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1996,63,"Touch Me, Tease Me",Case featuring Foxy Brown,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1996,64,Tonite's tha Night,Kris Kross,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1996,65,Children,Robert Miles,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1996,66,Theme from Mission: Impossible,Adam Clayton and Larry Mullen,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1996,67,Closer to Free,BoDeans,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1996,68,Just a Girl,No Doubt,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1996,69,If Your Girl Only Knew,Aaliyah,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1996,70,Lady,D'Angelo,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1996,71,Key West Intermezzo (I Saw You First),John Mellencamp,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1996,72,Pony,Ginuwine,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1996,73,Nobody,Keith Sweat featuring Athena Cage,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1996,74,Old Man & Me (When I Get to Heaven),Hootie & the Blowfish,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1996,75,If It Makes You Happy,Sheryl Crow,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1996,76,As I Lay Me Down,Sophie B. Hawkins,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1996,77,"Keep On, Keepin' On",MC Lyte featuring Xscape,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1996,78,Jealousy,Natalie Merchant,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1996,79,I Want to Come Over,Melissa Etheridge,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1996,80,Who Do U Love,Deborah Cox,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1996,81,Un-Break My Heart,Toni Braxton,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1996,82,This Is Your Night,Amber,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1996,83,You Remind Me of Something,R. Kelly,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1996,84,Runaway,Janet Jackson,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1996,85,Set U Free,Planet Soul,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1996,86,Hit Me Off,New Edition,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1996,87,No One Else,Total,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1996,88,My Boo,Ghost Town DJ's,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1996,89,Get Money,Junior M.A.F.I.A. featuring The Notorious B.I.G.,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1996,90,That Girl,Maxi Priest featuring Shaggy,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1996,91,Po Pimp,Do or Die featuring Twista,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1996,92,Until It Sleeps,Metallica,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1996,93,Hay,Crucial Conflict,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1996,94,Beautiful Life,Ace of Base,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1996,95,Back for Good,Take That,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1996,96,"I Got Id"" / ""Long Road",Pearl Jam,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1996,97,Soon as I Get Home,Faith Evans,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1996,98,Macarena,Los del Río,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1996,99,Only Wanna Be with You,Hootie & the Blowfish,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1996,100,Don't Cry,Seal,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1997,6,I Believe I Can Fly,R. Kelly,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1997,7,Don't Let Go (Love),En Vogue,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1997,8,Return of the Mack,Mark Morrison,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1997,9,How Do I Live,LeAnn Rimes,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1997,10,Wannabe,Spice Girls,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1997,11,Quit Playing Games (With My Heart),Backstreet Boys,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1997,12,MMMBop,Hanson,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1997,13,For You I Will,Monica,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1997,14,You Make Me Wanna...,Usher,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1997,15,Bitch,Meredith Brooks,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1997,16,Nobody,Keith Sweat featuring Athena Cage,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1997,17,Semi-Charmed Life,Third Eye Blind,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1997,18,Barely Breathing,Duncan Sheik,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1997,19,Hard to Say I'm Sorry,Az Yet featuring Peter Cetera,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1997,20,Mo Money Mo Problems,The Notorious B.I.G. featuring Puff Daddy and Mase,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1997,21,The Freshmen,The Verve Pipe,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1997,22,I Want You,Savage Garden,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1997,23,No Diggity,Blackstreet featuring Dr. Dre,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1997,24,I Belong to You (Every Time I See Your Face),Rome,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1997,25,Hypnotize,The Notorious B.I.G.,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1997,26,Every Time I Close My Eyes,Babyface,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1997,27,In My Bed,Dru Hill,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1997,28,Say You'll Be There,Spice Girls,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1997,29,Do You Know (What It Takes),Robyn,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1997,30,4 Seasons of Loneliness,Boyz II Men,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1997,31,G.H.E.T.T.O.U.T.,Changing Faces,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1997,32,Honey,Mariah Carey,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1997,33,I Believe in You and Me,Whitney Houston,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1997,34,Da' Dip,Freak Nasty,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1997,35,2 Become 1,Spice Girls,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1997,36,All for You,Sister Hazel,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1997,37,Cupid,112,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1997,38,Where Have All the Cowboys Gone?,Paula Cole,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1997,39,Sunny Came Home,Shawn Colvin,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1997,40,It's Your Love,Tim McGraw with Faith Hill,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1997,41,Ooh Aah... Just a Little Bit,Gina G,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1997,42,Mouth,Merril Bainbridge,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1997,43,All Cried Out,Allure featuring 112,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1997,44,I'm Still in Love with You,New Edition,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1997,45,Invisible Man,98 Degrees,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1997,46,Not Tonight,"Lil' Kim featuring Da Brat, Left Eye, Missy Elliott and Angie Martinez",,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1997,47,Look into My Eyes,Bone Thugs-n-Harmony,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1997,48,Get It Together,702,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1997,49,All by Myself,Celine Dion,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1997,50,It's All Coming Back to Me Now,Celine Dion,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1997,51,My Love Is the Shhh!,Somethin' for the People featuring Trina & Tamara,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1997,52,Where Do You Go,No Mercy,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1997,53,I Finally Found Someone,Barbra Streisand and Bryan Adams,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1997,54,I'll Be,Foxy Brown featuring Jay-Z,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1997,55,If It Makes You Happy,Sheryl Crow,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1997,56,Never Make a Promise,Dru Hill,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1997,57,When You Love a Woman,Journey,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1997,58,Up Jumps da Boogie,Magoo and Timbaland,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1997,59,"I Don't Want To"" / ""I Love Me Some Him",Toni Braxton,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1997,60,Everyday Is a Winding Road,Sheryl Crow,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1997,61,Cold Rock a Party,MC Lyte,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1997,62,Pony,Ginuwine,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1997,63,Building a Mystery,Sarah McLachlan,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1997,64,I Love You Always Forever,Donna Lewis,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1997,65,Your Woman,White Town,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1997,66,C U When U Get There,Coolio featuring 40 Thevz,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1997,67,Change the World,Eric Clapton,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1997,68,My Baby Daddy,B-Rock and the Bizz,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1997,69,Tubthumping,Chumbawamba,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1997,70,Gotham City,R. Kelly,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1997,71,Last Night,Az Yet,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1997,72,ESPN Presents The Jock Jam,Various Artists,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1997,73,Big Daddy,Heavy D,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1997,74,What About Us,Total,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1997,75,Smile,Scarface featuring 2Pac and Johnny P.,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1997,76,What's on Tonight,Montell Jordan,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1997,77,Secret Garden,Bruce Springsteen,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1997,78,The One I Gave My Heart To,Aaliyah,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1997,79,Fly Like an Eagle,Seal,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1997,80,No Time,Lil' Kim featuring Puff Daddy,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1997,81,Naked Eye,Luscious Jackson,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1997,82,Macarena (Bayside Boys Mix),Los del Río,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1997,83,On & On,Erykah Badu,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1997,84,Don't Wanna Be a Player,Joe,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1997,85,I Shot the Sheriff,Warren G,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1997,86,You Should Be Mine (Don't Waste Your Time),Brian McKnight featuring Mase,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1997,87,Don't Cry for Me Argentina,Madonna,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1997,88,Someone,SWV featuring Puff Daddy,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1997,89,Go the Distance,Michael Bolton,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1997,90,One More Time,Real McCoy,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1997,91,Butta Love,Next,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1997,92,Coco Jamboo,Mr. President,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1997,93,Twisted,Keith Sweat,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1997,94,Barbie Girl,Aqua,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1997,95,"When You're Gone"" / ""Free to Decide",The Cranberries,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1997,96,Let Me Clear My Throat,DJ Kool,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1997,97,I Like It,The Blackout All-Stars,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1997,98,"You're Makin' Me High"" / ""Let It Flow",Toni Braxton,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1997,99,You Must Love Me,Madonna,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1997,100,Let It Go,Ray J,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1998,6,Together Again,Janet,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1998,7,All My Life,K-Ci & JoJo,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1998,8,"Candle in the Wind 1997"" / ""Something About the Way You Look Tonight",Elton John,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1998,9,Nice & Slow,Usher,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1998,10,I Don't Want to Wait,Paula Cole,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1998,11,How's It Going to Be,Third Eye Blind,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1998,12,"No, No, No",Destiny's Child,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1998,13,My Heart Will Go On,Celine Dion,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1998,14,Gettin' Jiggy wit It,Will Smith,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1998,15,You Make Me Wanna...,Usher,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1998,16,My Way,Usher,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1998,17,My All,Mariah Carey,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1998,18,The First Night,Monica,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1998,19,Been Around the World,Puff Daddy & the Family featuring The Notorious B.I.G. and Mase,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1998,20,Adia,Sarah McLachlan,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1998,21,Crush,Jennifer Paige,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1998,22,Everybody (Backstreet's Back),Backstreet Boys,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1998,23,I Don't Want to Miss a Thing,Aerosmith,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1998,24,Body Bumpin' (Yippie-Yi-Yo),Public Announcement,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1998,25,This Kiss,Faith Hill,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1998,26,I Don't Ever Want to See You Again,Uncle Sam,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1998,27,Let's Ride,Montell Jordan featuring Master P and Silkk the Shocker,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1998,28,Sex and Candy,Marcy Playground,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1998,29,Show Me Love,Robyn,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1998,30,A Song for Mama,Boyz II Men,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1998,31,What You Want,Mase featuring Total,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1998,32,Frozen,Madonna,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1998,33,Gone till November,Wyclef Jean,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1998,34,My Body,LSG,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1998,35,Tubthumping,Chumbawamba,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1998,36,Deja Vu (Uptown Baby),Lord Tariq and Peter Gunz,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1998,37,I Want You Back,NSYNC,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1998,38,When the Lights Go Out,Five,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1998,39,They Don't Know,Jon B.,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1998,40,Make 'Em Say Uhh!,"Master P featuring Fiend, Silkk the Shocker, Mia X and Mystikal",,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1998,41,Make It Hot,Nicole featuring Missy Elliott and Mocha,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1998,42,Never Ever,All Saints,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1998,43,I Get Lonely,Janet featuring Blackstreet,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1998,44,Feel So Good,Mase,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1998,45,Say It,Voices of Theory,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1998,46,Kiss the Rain,Billie Myers,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1998,47,Come with Me,Puff Daddy featuring Jimmy Page,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1998,48,Romeo and Juliet,Sylk-E. Fyne featuring Chill,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1998,49,It's All About Me,Mýa and Sisqo,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1998,50,I Will Come to You,Hanson,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1998,51,One Week,Barenaked Ladies,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1998,52,Swing My Way,K. P. & Envyi,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1998,53,The Arms of the One Who Loves You,Xscape,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1998,54,My Love Is the Shhh!,Somethin' for the People featuring Trina & Tamara,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1998,55,Daydreamin,Tatyana Ali,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1998,56,We're Not Making Love No More,Dru Hill,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1998,57,Semi-Charmed Life,Third Eye Blind,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1998,58,I Do,Lisa Loeb,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1998,59,Lookin' at Me,Mase featuring Puff Daddy,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1998,60,Looking Through Your Eyes,LeAnn Rimes,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1998,61,Lately,Divine,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1998,62,Quit Playing Games (With My Heart),Backstreet Boys,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1998,63,I Still Love You,Next,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1998,64,Time After Time,INOJ,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1998,65,Are You Jimmy Ray?,Jimmy Ray,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1998,66,Cruel Summer,Ace of Base,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1998,67,I Got the Hook Up,Master P featuring Sons of Funk,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1998,68,Victory,Puff Daddy & the Family featuring The Notorious B.I.G. and Busta Rhymes,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1998,69,Too Much,Spice Girls,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1998,70,Ghetto Supastar (That Is What You Are),Pras Michel featuring Ol' Dirty Bastard and Mýa,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1998,71,How Deep Is Your Love,Dru Hill featuring Redman,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1998,72,Friend of Mine,Kelly Price,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1998,73,Turn It Up (Remix)/Fire It Up,Busta Rhymes,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1998,74,I'll Be,Edwin McCain,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1998,75,Ray of Light,Madonna,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1998,76,All for You,Sister Hazel,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1998,77,Touch It,Monifah,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1998,78,"Money, Power & Respect",The Lox featuring DMX and Lil' Kim,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1998,79,Bitter Sweet Symphony,The Verve,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1998,80,Dangerous,Busta Rhymes,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1998,81,Spice Up Your Life,Spice Girls,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1998,82,Because of You,98 Degrees,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1998,83,The Mummers' Dance,Loreena McKennitt,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1998,84,All Cried Out,Allure featuring 112,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1998,85,Still Not a Player,Big Punisher featuring Joe,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1998,86,The One I Gave My Heart To,Aaliyah,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1998,87,"Foolish Games"" / ""You Were Meant for Me",Jewel,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1998,88,Love You Down,INOJ,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1998,89,Do for Love,2Pac featuring Eric Williams,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
1998,90,Raise the Roof,Luke featuring No Good But So Good,,,,0,0,0.0,0.0,0.0,0.0,0.0,False
